421.396,0.000,0.000,1.1200
421.408,0.000,0.000,1.1600
421.420,0.000,0.000,1.1880
421.432,0.000,0.000,1.1720
421.444,0.000,0.000,1.1280
421.456,0.000,0.000,1.0880
421.468,0.000,0.000,1.0680
421.480,0.000,0.000,1.0560
421.492,0.000,0.000,1.0880
421.504,0.000,0.000,1.1360
421.516,0.000,0.000,1.1720
421.528,0.000,0.000,1.1920
421.540,0.000,0.000,1.1480
421.552,0.000,0.000,1.1120
421.564,0.000,0.000,1.0720
421.576,0.000,0.000,1.0440
421.588,0.000,0.000,1.0720
421.600,0.000,0.000,1.1120
421.612,0.000,0.000,1.1600
421.624,0.000,0.000,1.1800
421.636,0.000,0.000,1.1840
421.648,0.000,0.000,1.1200
421.660,0.000,0.000,1.0880
421.672,0.000,0.000,1.0560
421.684,0.000,0.000,1.0520
421.696,0.000,0.000,1.0880
421.708,0.000,0.000,1.1320
421.720,0.000,0.000,1.1760
421.732,0.000,0.000,1.1880
421.744,0.000,0.000,1.1760
421.756,0.000,0.000,1.1120
421.768,0.000,0.000,1.0720
421.780,0.000,0.000,1.0440
421.792,0.000,0.000,1.0480
421.804,0.000,0.000,1.1200
421.816,0.000,0.000,1.1560
421.828,0.000,0.000,1.1880
421.840,0.000,0.000,1.1760
421.852,0.000,0.000,1.1600
421.864,0.000,0.000,1.0840
421.876,0.000,0.000,1.0520
421.888,0.000,0.000,1.0480
421.900,0.000,0.000,1.0640
421.912,0.000,0.000,1.1440
421.924,0.000,0.000,1.1800
421.936,0.000,0.000,1.1840
421.948,0.000,0.000,1.1760
421.960,0.000,0.000,1.1440
421.972,0.000,0.000,1.0720
421.984,0.000,0.000,1.0520
421.996,0.000,0.000,1.0480
422.008,0.000,0.000,1.0640
422.020,0.000,0.000,1.1440
422.032,0.000,0.000,1.1720
422.044,0.000,0.000,1.1880
422.056,0.000,0.000,1.1760
422.068,0.000,0.000,1.1560
422.080,0.000,0.000,1.0800
422.092,0.000,0.000,1.0560
422.104,0.000,0.000,1.0440
422.116,0.000,0.000,1.0520
422.128,0.000,0.000,1.1280
422.140,0.000,0.000,1.1640
422.152,0.000,0.000,1.1840
422.164,0.000,0.000,1.1840
